client,bank,context,salt,label,macro_contribution_change_exact,capture_change,valid_positive_P00_gain
67,B,brightness_dark,T013-S0,8,-71627717/976788150,-0.6119570531033068,True
68,B,brightness_dark,T013-S0,1,0,0.0,True
68,B,brightness_dark,T013-S0,7,0,0.0,True
68,B,brightness_dark,T013-S0,9,0,0.0,True
69,B,brightness_dark,T013-S0,2,0,0.0,True
69,B,brightness_dark,T013-S0,5,0,0.0,True
69,B,brightness_dark,T013-S0,7,0,0.0,True
70,B,brightness_dark,T013-S0,0,0,0.0,True
70,B,brightness_dark,T013-S0,8,0,0.0,True
71,B,brightness_dark,T013-S0,4,0,0.0,True
71,B,brightness_dark,T013-S0,5,0,0.0,True
71,B,brightness_dark,T013-S0,8,0,0.0,True
72,B,brightness_dark,T013-S0,0,0,0.0,True
72,B,brightness_dark,T013-S0,5,0,0.0,True
72,B,brightness_dark,T013-S0,8,0,0.0,True
73,B,brightness_dark,T013-S0,5,0,0.0,True
73,B,brightness_dark,T013-S0,6,0,0.0,True
73,B,brightness_dark,T013-S0,7,0,0.0,True
74,B,brightness_dark,T013-S0,6,0,0.0,True
75,B,brightness_dark,T013-S0,0,0,0.0,True
75,B,brightness_dark,T013-S0,1,0,0.0,True
75,B,brightness_dark,T013-S0,3,0,0.0,True
76,B,brightness_dark,T013-S0,1,0,0.0,True
76,B,brightness_dark,T013-S0,6,0,0.0,True
76,B,brightness_dark,T013-S0,7,0,0.0,True
77,B,brightness_dark,T013-S0,0,-35/190637,-0.009220636663007684,True
77,B,brightness_dark,T013-S0,2,70/1509,2.329747530186608,True
78,B,brightness_dark,T013-S0,4,0,0.0,True
78,B,brightness_dark,T013-S0,5,1201/22530,1.0,True
78,B,brightness_dark,T013-S0,8,0,0.0,True
79,B,brightness_dark,T013-S0,1,0,0.0,True
79,B,brightness_dark,T013-S0,2,0,0.0,True
79,B,brightness_dark,T013-S0,5,0,0.0,True
80,B,brightness_dark,T013-S0,6,0,0.0,True
80,B,brightness_dark,T013-S0,7,0,0.0,True
81,B,brightness_dark,T013-S0,7,0,0.0,True
81,B,brightness_dark,T013-S0,9,0,0.0,True
82,B,brightness_dark,T013-S0,3,0,0.0,True
82,B,brightness_dark,T013-S0,7,0,0.0,True
83,B,brightness_dark,T013-S0,4,0,0.0,True
83,B,brightness_dark,T013-S0,7,0,0.0,True
83,B,brightness_dark,T013-S0,8,0,0.0,True
84,B,brightness_dark,T013-S0,2,0,0.0,True
84,B,brightness_dark,T013-S0,3,0,0.0,True
84,B,brightness_dark,T013-S0,6,25690/768081,0.3023420030599035,True
85,B,brightness_dark,T013-S0,5,0,0.0,True
85,B,brightness_dark,T013-S0,6,0,0.0,True
86,B,brightness_dark,T013-S0,2,0,,False
86,B,brightness_dark,T013-S0,4,0,,False
86,B,brightness_dark,T013-S0,5,-1/150,,False
86,B,brightness_dark,T013-S0,6,-1/150,,False
87,B,brightness_dark,T013-S0,3,48565/185497,2.03783481362333,True
87,B,brightness_dark,T013-S0,5,0,0.0,True
88,B,brightness_dark,T013-S0,3,0,0.0,True
88,B,brightness_dark,T013-S0,4,0,0.0,True
88,B,brightness_dark,T013-S0,6,0,0.0,True
88,B,brightness_dark,T013-S0,9,0,0.0,True
89,B,brightness_dark,T013-S0,4,0,0.0,True
89,B,brightness_dark,T013-S0,5,0,0.0,True
90,B,brightness_dark,T013-S0,2,0,0.0,True
90,B,brightness_dark,T013-S0,3,0,0.0,True
90,B,brightness_dark,T013-S0,5,0,0.0,True
90,B,brightness_dark,T013-S0,9,0,0.0,True
91,B,brightness_dark,T013-S0,3,0,0.0,True
91,B,brightness_dark,T013-S0,7,0,0.0,True
91,B,brightness_dark,T013-S0,9,0,0.0,True
92,B,brightness_dark,T013-S0,1,168787/12799293,0.03341629977838219,True
92,B,brightness_dark,T013-S0,3,0,0.0,True
92,B,brightness_dark,T013-S0,8,0,0.0,True
93,B,brightness_dark,T013-S0,4,-7559/226642,-5.056187290969899,True
94,B,brightness_dark,T013-S0,1,0,0.0,True
94,B,brightness_dark,T013-S0,5,0,0.0,True
95,B,brightness_dark,T013-S0,1,0,0.0,True
95,B,brightness_dark,T013-S0,5,0,0.0,True
95,B,brightness_dark,T013-S0,6,0,0.0,True
96,B,brightness_dark,T013-S0,7,0,0.0,True
96,B,brightness_dark,T013-S0,9,-2570/125723,-0.37909575411900265,True
97,B,brightness_dark,T013-S0,2,-110/1509,-2.75,True
97,B,brightness_dark,T013-S0,3,0,0.0,True
97,B,brightness_dark,T013-S0,9,0,0.0,True
98,B,brightness_dark,T013-S0,5,0,0.0,True
98,B,brightness_dark,T013-S0,6,0,0.0,True
98,B,brightness_dark,T013-S0,9,0,0.0,True
99,B,brightness_dark,T013-S0,0,0,0.0,True
99,B,brightness_dark,T013-S0,3,0,0.0,True
99,B,brightness_dark,T013-S0,4,0,0.0,True
99,B,brightness_dark,T013-S0,5,0,0.0,True
99,B,brightness_dark,T013-S0,7,0,0.0,True
99,B,brightness_dark,T013-S0,9,0,0.0,True
0,B,brightness_dark,T013-S1,1,0,0.0,True
0,B,brightness_dark,T013-S1,6,0,0.0,True
0,B,brightness_dark,T013-S1,7,0,0.0,True
1,B,brightness_dark,T013-S1,1,0,0.0,True
1,B,brightness_dark,T013-S1,7,0,0.0,True
2,B,brightness_dark,T013-S1,3,0,,False
2,B,brightness_dark,T013-S1,4,0,,False
2,B,brightness_dark,T013-S1,9,0,,False
3,B,brightness_dark,T013-S1,0,0,0.0,True
4,B,brightness_dark,T013-S1,4,0,0.0,True
4,B,brightness_dark,T013-S1,5,0,0.0,True
4,B,brightness_dark,T013-S1,9,0,0.0,True
5,B,brightness_dark,T013-S1,0,0,0.0,True
5,B,brightness_dark,T013-S1,2,0,0.0,True
5,B,brightness_dark,T013-S1,5,0,0.0,True
6,B,brightness_dark,T013-S1,0,0,0.0,True
6,B,brightness_dark,T013-S1,3,0,0.0,True
6,B,brightness_dark,T013-S1,6,-5015/125723,-0.13397994913768863,True
7,B,brightness_dark,T013-S1,1,0,0.0,True
7,B,brightness_dark,T013-S1,3,2294/17043,0.351301684532925,True
8,B,brightness_dark,T013-S1,0,0,0.0,True
8,B,brightness_dark,T013-S1,5,0,0.0,True
9,B,brightness_dark,T013-S1,7,0,0.0,True
9,B,brightness_dark,T013-S1,8,0,0.0,True
10,B,brightness_dark,T013-S1,2,497624299/6395181234,3.926218678691839,True
10,B,brightness_dark,T013-S1,3,497624299/6395181234,3.926218678691839,True
10,B,brightness_dark,T013-S1,4,0,0.0,True
11,B,brightness_dark,T013-S1,2,0,0.0,True
11,B,brightness_dark,T013-S1,8,0,0.0,True
12,B,brightness_dark,T013-S1,2,0,0.0,True
12,B,brightness_dark,T013-S1,7,0,0.0,True
13,B,brightness_dark,T013-S1,1,0,0.0,True
13,B,brightness_dark,T013-S1,3,0,0.0,True
13,B,brightness_dark,T013-S1,5,0,0.0,True
14,B,brightness_dark,T013-S1,1,0,0.0,True
14,B,brightness_dark,T013-S1,2,0,0.0,True
15,B,brightness_dark,T013-S1,4,0,,False
16,B,brightness_dark,T013-S1,1,0,0.0,True
16,B,brightness_dark,T013-S1,4,0,0.0,True
16,B,brightness_dark,T013-S1,6,0,0.0,True
16,B,brightness_dark,T013-S1,8,0,0.0,True
16,B,brightness_dark,T013-S1,9,0,0.0,True
17,B,brightness_dark,T013-S1,1,0,0.0,True
17,B,brightness_dark,T013-S1,4,0,0.0,True
17,B,brightness_dark,T013-S1,8,0,0.0,True
18,B,brightness_dark,T013-S1,0,0,0.0,True
18,B,brightness_dark,T013-S1,3,0,0.0,True
18,B,brightness_dark,T013-S1,6,0,0.0,True
19,B,brightness_dark,T013-S1,0,0,0.0,True
19,B,brightness_dark,T013-S1,2,0,0.0,True
19,B,brightness_dark,T013-S1,7,0,0.0,True
20,B,brightness_dark,T013-S1,6,0,0.0,True
21,B,brightness_dark,T013-S1,4,5/373,1.0,True
22,B,brightness_dark,T013-S1,1,0,0.0,True
22,B,brightness_dark,T013-S1,2,0,0.0,True
23,B,brightness_dark,T013-S1,0,0,0.0,True
23,B,brightness_dark,T013-S1,2,0,0.0,True
23,B,brightness_dark,T013-S1,5,0,0.0,True
23,B,brightness_dark,T013-S1,8,0,0.0,True
23,B,brightness_dark,T013-S1,9,0,0.0,True
24,B,brightness_dark,T013-S1,3,0,0.0,True
24,B,brightness_dark,T013-S1,7,0,0.0,True
24,B,brightness_dark,T013-S1,9,13333987/503143446,0.9947384892329189,True
25,B,brightness_dark,T013-S1,0,0,0.0,True
25,B,brightness_dark,T013-S1,1,0,0.0,True
25,B,brightness_dark,T013-S1,4,-3011/113321,-0.3988871961316818,True
26,B,brightness_dark,T013-S1,5,0,0.0,True
26,B,brightness_dark,T013-S1,6,0,0.0,True
27,B,brightness_dark,T013-S1,1,18/299,0.061224489795918366,True
28,B,brightness_dark,T013-S1,0,0,0.0,True
28,B,brightness_dark,T013-S1,2,0,0.0,True
28,B,brightness_dark,T013-S1,3,-11455/561678,-1.5283522348232155,True
28,B,brightness_dark,T013-S1,4,0,0.0,True
28,B,brightness_dark,T013-S1,5,0,0.0,True
28,B,brightness_dark,T013-S1,8,0,0.0,True
29,B,brightness_dark,T013-S1,1,0,0.0,True
30,B,brightness_dark,T013-S1,2,0,0.0,True
30,B,brightness_dark,T013-S1,4,0,0.0,True
30,B,brightness_dark,T013-S1,5,0,0.0,True
31,B,brightness_dark,T013-S1,8,0,0.0,True
32,B,brightness_dark,T013-S1,0,0,0.0,True
32,B,brightness_dark,T013-S1,2,0,0.0,True
32,B,brightness_dark,T013-S1,4,0,0.0,True
32,B,brightness_dark,T013-S1,5,0,0.0,True
32,B,brightness_dark,T013-S1,8,0,0.0,True
33,B,brightness_dark,T013-S1,0,0,0.0,True
33,B,brightness_dark,T013-S1,3,-20/379,-0.23747145775748107,True
34,B,brightness_dark,T013-S1,2,0,0.0,True
34,B,brightness_dark,T013-S1,3,0,0.0,True
34,B,brightness_dark,T013-S1,8,0,0.0,True
35,B,brightness_dark,T013-S1,1,0,0.0,True
35,B,brightness_dark,T013-S1,8,0,0.0,True
36,B,brightness_dark,T013-S1,0,0,0.0,True
36,B,brightness_dark,T013-S1,1,0,0.0,True
36,B,brightness_dark,T013-S1,6,0,0.0,True
36,B,brightness_dark,T013-S1,7,0,0.0,True
36,B,brightness_dark,T013-S1,9,0,0.0,True
37,B,brightness_dark,T013-S1,2,0,,False
37,B,brightness_dark,T013-S1,6,0,,False
37,B,brightness_dark,T013-S1,9,0,,False
38,B,brightness_dark,T013-S1,8,0,0.0,True
39,B,brightness_dark,T013-S1,2,0,0.0,True
40,B,brightness_dark,T013-S1,9,-575/42978,,False
41,B,brightness_dark,T013-S1,0,0,0.0,True
41,B,brightness_dark,T013-S1,1,0,0.0,True
41,B,brightness_dark,T013-S1,3,0,0.0,True
41,B,brightness_dark,T013-S1,9,0,0.0,True
42,B,brightness_dark,T013-S1,0,0,0.0,True
42,B,brightness_dark,T013-S1,1,0,0.0,True
42,B,brightness_dark,T013-S1,2,0,0.0,True
43,B,brightness_dark,T013-S1,0,0,0.0,True
43,B,brightness_dark,T013-S1,4,0,0.0,True
44,B,brightness_dark,T013-S1,0,0,0.0,True
44,B,brightness_dark,T013-S1,8,0,0.0,True
44,B,brightness_dark,T013-S1,9,0,0.0,True
45,B,brightness_dark,T013-S1,2,22495/1133259,,False
45,B,brightness_dark,T013-S1,4,0,,False
45,B,brightness_dark,T013-S1,5,0,,False
45,B,brightness_dark,T013-S1,8,40/1509,,False
46,B,brightness_dark,T013-S1,2,0,0.0,True
46,B,brightness_dark,T013-S1,4,0,0.0,True
46,B,brightness_dark,T013-S1,5,1/30,1.0,True
47,B,brightness_dark,T013-S1,0,0,0.0,True
47,B,brightness_dark,T013-S1,1,0,0.0,True
47,B,brightness_dark,T013-S1,2,0,0.0,True
47,B,brightness_dark,T013-S1,4,0,0.0,True
47,B,brightness_dark,T013-S1,8,0,0.0,True
48,B,brightness_dark,T013-S1,4,3785/142883,1.0,True
48,B,brightness_dark,T013-S1,7,0,0.0,True
48,B,brightness_dark,T013-S1,9,0,0.0,True
49,B,brightness_dark,T013-S1,1,0,0.0,True
49,B,brightness_dark,T013-S1,3,1718/17043,0.24581485191014452,True
50,B,brightness_dark,T013-S1,2,3029163203/16942222050,13.489987499387661,True
50,B,brightness_dark,T013-S1,5,0,0.0,True
51,B,brightness_dark,T013-S1,3,0,,False
51,B,brightness_dark,T013-S1,4,0,,False
51,B,brightness_dark,T013-S1,9,0,,False
52,B,brightness_dark,T013-S1,0,0,0.0,True
52,B,brightness_dark,T013-S1,2,0,0.0,True
53,B,brightness_dark,T013-S1,1,287/8671,0.16560877091748413,True
53,B,brightness_dark,T013-S1,7,287/8671,0.16560877091748413,True
54,B,brightness_dark,T013-S1,2,0,0.0,True
54,B,brightness_dark,T013-S1,6,0,0.0,True
54,B,brightness_dark,T013-S1,7,0,0.0,True
55,B,brightness_dark,T013-S1,0,0,0.0,True
55,B,brightness_dark,T013-S1,8,0,0.0,True
56,B,brightness_dark,T013-S1,3,-2502335/63238669,,False
56,B,brightness_dark,T013-S1,4,0,,False
56,B,brightness_dark,T013-S1,6,0,,False
56,B,brightness_dark,T013-S1,9,0,,False
57,B,brightness_dark,T013-S1,0,0,0.0,True
57,B,brightness_dark,T013-S1,1,0,0.0,True
57,B,brightness_dark,T013-S1,3,0,0.0,True
57,B,brightness_dark,T013-S1,4,0,0.0,True
57,B,brightness_dark,T013-S1,6,0,0.0,True
58,B,brightness_dark,T013-S1,0,0,0.0,True
58,B,brightness_dark,T013-S1,9,0,0.0,True
59,B,brightness_dark,T013-S1,0,0,0.0,True
59,B,brightness_dark,T013-S1,1,0,0.0,True
59,B,brightness_dark,T013-S1,3,0,0.0,True
59,B,brightness_dark,T013-S1,5,0,0.0,True
59,B,brightness_dark,T013-S1,6,0,0.0,True
60,B,brightness_dark,T013-S1,0,0,0.0,True
61,B,brightness_dark,T013-S1,0,0,0.0,True
61,B,brightness_dark,T013-S1,4,0,0.0,True
61,B,brightness_dark,T013-S1,5,0,0.0,True
61,B,brightness_dark,T013-S1,7,0,0.0,True
62,B,brightness_dark,T013-S1,0,0,0.0,True
62,B,brightness_dark,T013-S1,5,0,0.0,True
62,B,brightness_dark,T013-S1,6,0,0.0,True
62,B,brightness_dark,T013-S1,9,0,0.0,True
63,B,brightness_dark,T013-S1,3,0,0.0,True
63,B,brightness_dark,T013-S1,4,0,0.0,True
63,B,brightness_dark,T013-S1,6,0,0.0,True
64,B,brightness_dark,T013-S1,1,0,0.0,True
64,B,brightness_dark,T013-S1,3,1862747/27824550,0.7711756121354945,True
64,B,brightness_dark,T013-S1,5,6001/112650,0.613648948333295,True
64,B,brightness_dark,T013-S1,8,-9474700/283253919,-0.3853160538756262,True
64,B,brightness_dark,T013-S1,9,-9474700/283253919,-0.3853160538756262,True
65,B,brightness_dark,T013-S1,5,3/50,1.0,True
66,B,brightness_dark,T013-S1,7,0,0.0,True
66,B,brightness_dark,T013-S1,8,0,0.0,True
66,B,brightness_dark,T013-S1,9,9492765/288223286,1.6602307497457474,True
67,B,brightness_dark,T013-S1,1,43298/650325,0.5556196599267711,True
67,B,brightness_dark,T013-S1,2,0,0.0,True
67,B,brightness_dark,T013-S1,5,43298/650325,0.5556196599267711,True
67,B,brightness_dark,T013-S1,7,43298/650325,0.5556196599267711,True
67,B,brightness_dark,T013-S1,8,-71614471/976788150,-0.6118438848569224,True
68,B,brightness_dark,T013-S1,1,0,0.0,True
68,B,brightness_dark,T013-S1,7,0,0.0,True
68,B,brightness_dark,T013-S1,9,0,0.0,True
69,B,brightness_dark,T013-S1,2,0,0.0,True
69,B,brightness_dark,T013-S1,5,0,0.0,True
69,B,brightness_dark,T013-S1,7,0,0.0,True
70,B,brightness_dark,T013-S1,0,0,0.0,True
70,B,brightness_dark,T013-S1,8,0,0.0,True
71,B,brightness_dark,T013-S1,4,0,0.0,True
71,B,brightness_dark,T013-S1,5,0,0.0,True
71,B,brightness_dark,T013-S1,8,0,0.0,True
72,B,brightness_dark,T013-S1,0,0,0.0,True
72,B,brightness_dark,T013-S1,5,0,0.0,True
72,B,brightness_dark,T013-S1,8,0,0.0,True
73,B,brightness_dark,T013-S1,5,0,0.0,True
73,B,brightness_dark,T013-S1,6,0,0.0,True
73,B,brightness_dark,T013-S1,7,0,0.0,True
74,B,brightness_dark,T013-S1,6,0,0.0,True
75,B,brightness_dark,T013-S1,0,0,0.0,True
75,B,brightness_dark,T013-S1,1,0,0.0,True
75,B,brightness_dark,T013-S1,3,0,0.0,True
76,B,brightness_dark,T013-S1,1,0,0.0,True
76,B,brightness_dark,T013-S1,6,0,0.0,True
76,B,brightness_dark,T013-S1,7,0,0.0,True
77,B,brightness_dark,T013-S1,0,-15265/1143822,-0.6702524698133919,True
77,B,brightness_dark,T013-S1,2,70/1509,2.329747530186608,True
78,B,brightness_dark,T013-S1,4,0,0.0,True
78,B,brightness_dark,T013-S1,5,1201/22530,1.0,True
78,B,brightness_dark,T013-S1,8,0,0.0,True
79,B,brightness_dark,T013-S1,1,0,0.0,True
79,B,brightness_dark,T013-S1,2,0,0.0,True
79,B,brightness_dark,T013-S1,5,0,0.0,True
80,B,brightness_dark,T013-S1,6,0,0.0,True
80,B,brightness_dark,T013-S1,7,0,0.0,True
81,B,brightness_dark,T013-S1,7,0,0.0,True
81,B,brightness_dark,T013-S1,9,0,0.0,True
82,B,brightness_dark,T013-S1,3,0,0.0,True
82,B,brightness_dark,T013-S1,7,0,0.0,True
83,B,brightness_dark,T013-S1,4,0,0.0,True
83,B,brightness_dark,T013-S1,7,0,0.0,True
83,B,brightness_dark,T013-S1,8,0,0.0,True
84,B,brightness_dark,T013-S1,2,0,0.0,True
84,B,brightness_dark,T013-S1,3,0,0.0,True
84,B,brightness_dark,T013-S1,6,25690/768081,0.3023420030599035,True
85,B,brightness_dark,T013-S1,5,0,0.0,True
85,B,brightness_dark,T013-S1,6,0,0.0,True
86,B,brightness_dark,T013-S1,2,0,,False
86,B,brightness_dark,T013-S1,4,0,,False
86,B,brightness_dark,T013-S1,5,-1/150,,False
86,B,brightness_dark,T013-S1,6,-1/150,,False
87,B,brightness_dark,T013-S1,3,108595/556491,1.518917406811665,True
87,B,brightness_dark,T013-S1,5,0,0.0,True
88,B,brightness_dark,T013-S1,3,0,0.0,True
88,B,brightness_dark,T013-S1,4,0,0.0,True
88,B,brightness_dark,T013-S1,6,0,0.0,True
88,B,brightness_dark,T013-S1,9,0,0.0,True
89,B,brightness_dark,T013-S1,4,0,0.0,True
89,B,brightness_dark,T013-S1,5,0,0.0,True
90,B,brightness_dark,T013-S1,2,0,0.0,True
90,B,brightness_dark,T013-S1,3,0,0.0,True
90,B,brightness_dark,T013-S1,5,0,0.0,True
90,B,brightness_dark,T013-S1,9,0,0.0,True
91,B,brightness_dark,T013-S1,3,0,0.0,True
91,B,brightness_dark,T013-S1,7,0,0.0,True
91,B,brightness_dark,T013-S1,9,0,0.0,True
92,B,brightness_dark,T013-S1,1,168787/12799293,0.0339815422526988,True
92,B,brightness_dark,T013-S1,3,0,0.0,True
92,B,brightness_dark,T013-S1,8,0,0.0,True
93,B,brightness_dark,T013-S1,4,0,0.0,True
94,B,brightness_dark,T013-S1,1,0,0.0,True
94,B,brightness_dark,T013-S1,5,0,0.0,True
95,B,brightness_dark,T013-S1,1,0,0.0,True
95,B,brightness_dark,T013-S1,5,0,0.0,True
95,B,brightness_dark,T013-S1,6,0,0.0,True
96,B,brightness_dark,T013-S1,7,0,0.0,True
96,B,brightness_dark,T013-S1,9,-2570/125723,-0.37909575411900265,True
97,B,brightness_dark,T013-S1,2,-80/503,-6.0,True
97,B,brightness_dark,T013-S1,3,0,0.0,True
97,B,brightness_dark,T013-S1,9,0,0.0,True
98,B,brightness_dark,T013-S1,5,0,0.0,True
98,B,brightness_dark,T013-S1,6,0,0.0,True
98,B,brightness_dark,T013-S1,9,0,0.0,True
99,B,brightness_dark,T013-S1,0,0,0.0,True
99,B,brightness_dark,T013-S1,3,0,0.0,True
99,B,brightness_dark,T013-S1,4,0,0.0,True
99,B,brightness_dark,T013-S1,5,0,0.0,True
99,B,brightness_dark,T013-S1,7,0,0.0,True
99,B,brightness_dark,T013-S1,9,0,0.0,True
0,B,brightness_dark,T013-S2,1,0,0.0,True
0,B,brightness_dark,T013-S2,6,0,0.0,True
0,B,brightness_dark,T013-S2,7,0,0.0,True
1,B,brightness_dark,T013-S2,1,0,0.0,True
1,B,brightness_dark,T013-S2,7,0,0.0,True
2,B,brightness_dark,T013-S2,3,0,,False
2,B,brightness_dark,T013-S2,4,0,,False
2,B,brightness_dark,T013-S2,9,0,,False
3,B,brightness_dark,T013-S2,0,0,0.0,True
4,B,brightness_dark,T013-S2,4,0,0.0,True
4,B,brightness_dark,T013-S2,5,0,0.0,True
4,B,brightness_dark,T013-S2,9,0,0.0,True
5,B,brightness_dark,T013-S2,0,0,0.0,True
5,B,brightness_dark,T013-S2,2,0,0.0,True
5,B,brightness_dark,T013-S2,5,0,0.0,True
6,B,brightness_dark,T013-S2,0,0,0.0,True
6,B,brightness_dark,T013-S2,3,0,0.0,True
6,B,brightness_dark,T013-S2,6,0,0.0,True
7,B,brightness_dark,T013-S2,1,0,0.0,True
7,B,brightness_dark,T013-S2,3,2294/17043,0.351301684532925,True
8,B,brightness_dark,T013-S2,0,0,0.0,True
8,B,brightness_dark,T013-S2,5,0,0.0,True
9,B,brightness_dark,T013-S2,7,0,0.0,True
9,B,brightness_dark,T013-S2,8,0,0.0,True
10,B,brightness_dark,T013-S2,2,497624299/6395181234,3.926218678691839,True
10,B,brightness_dark,T013-S2,3,497624299/6395181234,3.926218678691839,True
10,B,brightness_dark,T013-S2,4,0,0.0,True
11,B,brightness_dark,T013-S2,2,0,0.0,True
11,B,brightness_dark,T013-S2,8,0,0.0,True
12,B,brightness_dark,T013-S2,2,0,0.0,True
12,B,brightness_dark,T013-S2,7,0,0.0,True
13,B,brightness_dark,T013-S2,1,0,0.0,True
13,B,brightness_dark,T013-S2,3,0,0.0,True
13,B,brightness_dark,T013-S2,5,0,0.0,True
14,B,brightness_dark,T013-S2,1,0,0.0,True
14,B,brightness_dark,T013-S2,2,0,0.0,True
15,B,brightness_dark,T013-S2,4,0,,False
16,B,brightness_dark,T013-S2,1,0,0.0,True
16,B,brightness_dark,T013-S2,4,0,0.0,True
16,B,brightness_dark,T013-S2,6,0,0.0,True
16,B,brightness_dark,T013-S2,8,0,0.0,True
16,B,brightness_dark,T013-S2,9,0,0.0,True
17,B,brightness_dark,T013-S2,1,0,0.0,True
17,B,brightness_dark,T013-S2,4,0,0.0,True
17,B,brightness_dark,T013-S2,8,0,0.0,True
18,B,brightness_dark,T013-S2,0,0,0.0,True
18,B,brightness_dark,T013-S2,3,0,0.0,True
18,B,brightness_dark,T013-S2,6,0,0.0,True
19,B,brightness_dark,T013-S2,0,0,0.0,True
19,B,brightness_dark,T013-S2,2,0,0.0,True
19,B,brightness_dark,T013-S2,7,0,0.0,True
20,B,brightness_dark,T013-S2,6,0,0.0,True
21,B,brightness_dark,T013-S2,4,5/746,1.0,True
22,B,brightness_dark,T013-S2,1,0,0.0,True
22,B,brightness_dark,T013-S2,2,0,0.0,True
23,B,brightness_dark,T013-S2,0,0,0.0,True
23,B,brightness_dark,T013-S2,2,0,0.0,True
23,B,brightness_dark,T013-S2,5,0,0.0,True
23,B,brightness_dark,T013-S2,8,0,0.0,True
23,B,brightness_dark,T013-S2,9,0,0.0,True
24,B,brightness_dark,T013-S2,3,0,0.0,True
24,B,brightness_dark,T013-S2,7,0,0.0,True
24,B,brightness_dark,T013-S2,9,13333987/503143446,0.9947384892329189,True
25,B,brightness_dark,T013-S2,0,0,0.0,True
25,B,brightness_dark,T013-S2,1,0,0.0,True
25,B,brightness_dark,T013-S2,4,-3011/113321,-0.3988871961316818,True
26,B,brightness_dark,T013-S2,5,0,0.0,True
26,B,brightness_dark,T013-S2,6,0,0.0,True
27,B,brightness_dark,T013-S2,1,24/299,0.08163265306122448,True
28,B,brightness_dark,T013-S2,0,0,0.0,True
28,B,brightness_dark,T013-S2,2,0,0.0,True
28,B,brightness_dark,T013-S2,3,-2555/187226,-1.0226817878585723,True
28,B,brightness_dark,T013-S2,4,0,0.0,True
28,B,brightness_dark,T013-S2,5,0,0.0,True
28,B,brightness_dark,T013-S2,8,0,0.0,True
29,B,brightness_dark,T013-S2,1,0,0.0,True
30,B,brightness_dark,T013-S2,2,0,0.0,True
30,B,brightness_dark,T013-S2,4,0,0.0,True
30,B,brightness_dark,T013-S2,5,0,0.0,True
31,B,brightness_dark,T013-S2,8,0,0.0,True
32,B,brightness_dark,T013-S2,0,0,0.0,True
32,B,brightness_dark,T013-S2,2,0,0.0,True
32,B,brightness_dark,T013-S2,4,0,0.0,True
32,B,brightness_dark,T013-S2,5,0,0.0,True
32,B,brightness_dark,T013-S2,8,0,0.0,True
33,B,brightness_dark,T013-S2,0,0,0.0,True
33,B,brightness_dark,T013-S2,3,0,0.0,True
34,B,brightness_dark,T013-S2,2,0,0.0,True
34,B,brightness_dark,T013-S2,3,0,0.0,True
34,B,brightness_dark,T013-S2,8,0,0.0,True
35,B,brightness_dark,T013-S2,1,0,0.0,True
35,B,brightness_dark,T013-S2,8,0,0.0,True
36,B,brightness_dark,T013-S2,0,0,0.0,True
36,B,brightness_dark,T013-S2,1,0,0.0,True
36,B,brightness_dark,T013-S2,6,0,0.0,True
36,B,brightness_dark,T013-S2,7,0,0.0,True
36,B,brightness_dark,T013-S2,9,0,0.0,True
37,B,brightness_dark,T013-S2,2,0,,False
37,B,brightness_dark,T013-S2,6,0,,False
37,B,brightness_dark,T013-S2,9,0,,False
38,B,brightness_dark,T013-S2,8,0,0.0,True
39,B,brightness_dark,T013-S2,2,0,0.0,True
40,B,brightness_dark,T013-S2,9,-575/42978,,False
41,B,brightness_dark,T013-S2,0,0,0.0,True
41,B,brightness_dark,T013-S2,1,0,0.0,True
41,B,brightness_dark,T013-S2,3,0,0.0,True
41,B,brightness_dark,T013-S2,9,0,0.0,True
42,B,brightness_dark,T013-S2,0,0,0.0,True
42,B,brightness_dark,T013-S2,1,0,0.0,True
42,B,brightness_dark,T013-S2,2,0,0.0,True
43,B,brightness_dark,T013-S2,0,0,0.0,True
43,B,brightness_dark,T013-S2,4,0,0.0,True
44,B,brightness_dark,T013-S2,0,0,0.0,True
44,B,brightness_dark,T013-S2,8,0,0.0,True
44,B,brightness_dark,T013-S2,9,0,0.0,True
45,B,brightness_dark,T013-S2,2,-35/1133259,,False
45,B,brightness_dark,T013-S2,4,-10/503,,False
45,B,brightness_dark,T013-S2,5,-10/503,,False
45,B,brightness_dark,T013-S2,8,10/1509,,False
46,B,brightness_dark,T013-S2,2,0,0.0,True
46,B,brightness_dark,T013-S2,4,0,0.0,True
46,B,brightness_dark,T013-S2,5,1/30,1.0,True
47,B,brightness_dark,T013-S2,0,0,0.0,True
47,B,brightness_dark,T013-S2,1,0,0.0,True
47,B,brightness_dark,T013-S2,2,0,0.0,True
47,B,brightness_dark,T013-S2,4,0,0.0,True
47,B,brightness_dark,T013-S2,8,0,0.0,True
48,B,brightness_dark,T013-S2,4,3785/142883,1.0,True
48,B,brightness_dark,T013-S2,7,0,0.0,True
48,B,brightness_dark,T013-S2,9,0,0.0,True
49,B,brightness_dark,T013-S2,1,0,0.0,True
49,B,brightness_dark,T013-S2,3,1718/17043,0.24581485191014452,True
50,B,brightness_dark,T013-S2,2,3029163203/16942222050,13.489987499387661,True
50,B,brightness_dark,T013-S2,5,0,0.0,True
51,B,brightness_dark,T013-S2,3,0,,False
51,B,brightness_dark,T013-S2,4,0,,False
